"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender type","Age","Age Bracket Type","Highest qualification held","Qualification_type","Value","Value_type","Numerator","Denominator","upper 95%","lower 95%"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","18.70%","%","6965265","37186458","18.90%","18.50%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","7.70%","%","458892","5935019","8.10%","7.40%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","7.50%","%","7544","100143","12.50%","2.60%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","4.70%","%","30275","638056","6.20%","3.30%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","6.80%","%","15282","224589","9.80%","3.80%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","9%","%","18680","207617","12.60%","5.40%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","6.10%","%","71781","1170405","7.40%","4.90%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","7.50%","%","530735","7110499","7.80%","7.10%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","10.20%","%","315846","3104795.5","10.70%","9.60%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.10%","%","6102.5","40449.5","25.20%","5%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","8.40%","%","10270","122400","12.80%","4%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.90%","%","11857","74729.5","23.90%","7.80%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","12.10%","%","32276.5","267067.5","15.70%","8.50%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","10.30%","%","348164.5","3374204","10.80%","9.80%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","15.10%","%","411127","2722249.5","15.80%","14.40%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.20%","%","10432.5","38381.5","40%","14.40%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","21.70%","%","26415","121752","28%","15.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","24.10%","%","19170","79700.5","32.70%","15.40%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","23.30%","%","62932.5","269834.5","27.80%","18.80%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","15.80%","%","474101.5","2994195","16.50%","15.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","16.70%","%","301777","1811014","17.50%","15.80%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","18.60%","%","17372","93309","25.50%","11.70%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","18.60%","%","8353","44978","29.10%","8%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","20.30%","%","35736","175797","25.60%","15%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","17%","%","337513","1986811","17.80%","16.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","11.90%","%","139505","1168236","12.90%","11%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","12.10%","%","20376","168358","16.30%","7.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","11.60%","%","8593","74324","18.10%","5%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","12.30%","%","10567","85735","18.50%","6.10%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","12.50%","%","42605","341852","15.50%","9.40%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","12%","%","182110","1511514","12.90%","11.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","39.30%","%","507245","1292094","40.50%","38%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","32%","%","51742","161876","37.90%","26%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","31.50%","%","17228","54767","42.30%","20.60%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","38.40%","%","21403","55701","49.20%","27.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","34.30%","%","99063","289019","38.90%","29.70%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","38.40%","%","607591","1584118","39.50%","37.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","38.60%","%","19253","49869","45.60%","31.60%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","34.30%","%","20809","60710","40.60%","28%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.40%","%","2153645","16083277","13.70%","13.10%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","17.40%","%","38924","224292","21.90%","12.80%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","12%","%","156971","1311754","13.50%","10.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","14.60%","%","80917","555402","17.30%","11.90%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","15.80%","%","68537","432767","18.90%","12.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.70%","%","345349","2524215","14.90%","12.50%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.40%","%","2501024","18622051","13.70%","13.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","13.60%","%","915115","6752860","13.90%","13.20%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","13.50%","%","14697","108798","19.20%","7.80%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","20.90%","%","125414","601232","23.60%","18.10%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","13.60%","%","40495","297507","17.10%","10.20%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","23.70%","%","55714","235029","28.50%","18.90%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","19%","%","236320","1242566","20.90%","17.10%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","14.40%","%","1152194","8003130","14.80%","14%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","18.20%","%","485652","2673457","18.90%","17.50%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","28.70%","%","10012.5","34831","41.90%","15.60%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","35%","%","47173","134942","41.70%","28.20%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","22%","%","17962","81810.5","30%","13.90%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","41.80%","%","15016","35885","55.90%","27.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","31.40%","%","90163.5","287468.5","36%","26.70%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","19.40%","%","576070.5","2962035.5","20.10%","18.80%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","25.80%","%","734377","2851271","26.50%","25%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","42.90%","%","18035.5","42053","55.50%","30.30%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","44.60%","%","59158","132653","51.60%","37.60%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","36.50%","%","30480","83587.5","45.40%","27.50%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","39.10%","%","13112","33533","53.60%","24.60%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","41.40%","%","120785.5","291826.5","46.20%","36.60%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.20%","%","855459.5","3144436.5","28%","26.50%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","31.60%","%","553970","1751612","32.70%","30.60%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","52.40%","%","52923","101025","60.40%","44.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","39.20%","%","20816","53150","50.80%","27.50%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","46.60%","%","94873","203531","52.40%","40.80%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.20%","%","648843","1955565","34.20%","32.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","26.90%","%","220363","818861","28.40%","25.50%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","49.60%","%","78744","158645","55.90%","43.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","34.70%","%","19754","56847","45.10%","24.40%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","47.10%","%","37107","78838","56.40%","37.80%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","45.30%","%","138562","306067","49.90%","40.70%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","31.90%","%","359998","1127697","33.20%","30.60%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","55.80%","%","635345","1139094","57.10%","54.50%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","79.20%","%","130245","164453","84%","74.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","56.30%","%","35685","63373","66.80%","45.80%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","65.30%","%","37715","57793","75.20%","55.30%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","70.80%","%","213459","301614","74.90%","66.70%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","59%","%","850804","1442833","60.10%","57.80%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","47.20%","%","16907","35851","55.30%","39.10%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","53.30%","%","23325","43789","60.80%","45.80%"
